country,country_code,year,Prevalence of undernourishment (% of population),Crop production index (2004-2006 = 100),Agricultural land (% of land area),Food production index (2004-2006 = 100),Food exports (% of merchandise exports),Food imports (% of merchandise imports),Land area (sq. km),Population (Total),"Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)",GDP (constant 2005 US$),GDP per capita (constant 2005 US$),Adjusted net national income (constant 2005 US$)
Myanmar,MMR,1994,,54.74,15.94546623007008,55.2,,,653540.0,44686091.0,5.09999990463257,4.0,4.59999990463257,,,
Myanmar,MMR,1995,,56.52,15.989839948587692,57.31,,,653540.0,45329862.0,5.09999990463257,4.09999990463257,4.59999990463257,,,
Myanmar,MMR,1996,,58.62,16.072466872723933,58.65,,,653540.0,45991828.0,5.09999990463257,4.09999990463257,4.59999990463257,,,
Myanmar,MMR,1997,,57.48,16.095418796095114,58.81,,,653540.0,46664455.0,5.19999980926514,4.19999980926514,4.69999980926514,,,
Myanmar,MMR,1998,,59.27,16.086238026746642,59.82,,,653540.0,47321204.0,5.59999990463257,4.59999990463257,5.09999990463257,,,
Myanmar,MMR,1999,,66.88,16.233130336322183,66.52,,,653540.0,47925630.0,4.80000019073486,3.79999995231628,4.30000019073486,,,
Myanmar,MMR,2000,,71.2,16.543746365945466,72.79,,,653540.0,48453000.0,4.69999980926514,3.59999990463257,4.09999990463257,,,
Myanmar,MMR,2001,,76.51,16.73807265048811,78.83,,7.079293497981448,653540.0,48894203.0,4.69999980926514,3.70000004768372,4.19999980926514,,,
Myanmar,MMR,2002,,78.54,16.716650855341676,81.64,,,653540.0,49261313.0,4.69999980926514,3.70000004768372,4.19999980926514,,,
Myanmar,MMR,2003,,84.33,16.803868164152156,87.8,,,653540.0,49577152.0,4.59999990463257,3.59999990463257,4.09999990463257,,,
Myanmar,MMR,2004,,90.42,16.95999510269046,92.1,,,653420.0,49875169.0,4.5,3.5,4.0,,,
Myanmar,MMR,2005,,98.67,17.23858209868985,97.6,,,653360.0,50181020.0,4.5,3.5,4.0,,,
Myanmar,MMR,2006,,110.91,17.74679786371218,110.3,,,653470.0,50500070.0,4.5,3.5,4.0,,,
Myanmar,MMR,2007,,115.61,18.337617823479004,116.43,,,653520.0,50828959.0,4.40000009536743,3.5,4.0,,,
Myanmar,MMR,2008,,123.25,18.792303806768608,125.8,,,653310.0,51174018.0,4.80000019073486,4.0,4.40000009536743,,,
Myanmar,MMR,2009,,125.98,19.043318536660035,129.93,,,653300.0,51540490.0,4.69999980926514,3.79999995231628,4.19999980926514,,,
Myanmar,MMR,2010,,128.59,19.17460123075039,132.16,19.627041823891428,8.304562561096711,653260.0,51931231.0,4.59999990463257,3.79999995231628,4.19999980926514,,,
Myanmar,MMR,2011,,123.57,19.22270354666381,131.87,,,653290.0,52350763.0,4.59999990463257,3.70000004768372,4.09999990463257,,,
Myanmar,MMR,2012,,131.76,,138.94,,,653290.0,52797319.0,4.5,3.70000004768372,4.09999990463257,,,
Myanmar,MMR,2013,,,,,,,,,,,,,,
Namibia,NAM,1990,,57.77,46.96036633507027,82.46,,,823290.0,1415447.0,,,,3783216955.9278493,2672.807216326609,2682897179.3689423
Namibia,NAM,1991,36.2,60.32,46.96036633507027,88.17,,,823290.0,1466152.0,21.3999996185303,17.0,19.0,4092419196.8579793,2791.26529640718,3003224685.7262154
Namibia,NAM,1992,37.8,43.18,46.96036633507027,87.5,,,823290.0,1513689.0,21.5,17.1000003814697,19.0,4386690142.451437,2898.0128298821205,3121238335.547203
Namibia,NAM,1993,39.6,51.02,47.00652261050177,89.24,,,823290.0,1559480.0,21.5,17.1000003814697,19.1000003814697,4298578342.913803,2756.417743679818,3279269334.62309
Namibia,NAM,1994,39.7,60.47,47.06725455185901,94.86,,,823290.0,1605828.0,21.1000003814697,18.0,19.3999996185303,4613071587.840304,2872.7059111189396,3745781206.1373754
Namibia,NAM,1995,39.0,55.09,47.15227926975914,91.03,,,823290.0,1654214.0,21.2000007629395,18.1000003814697,19.5,4802825925.52433,2903.388512927789,3866087766.845429
Namibia,NAM,1996,37.1,62.09,47.15227926975914,99.33,,,823290.0,1705309.0,21.2000007629395,18.2000007629395,19.5,4956292581.101466,2906.389739983467,4062307050.2952795
Namibia,NAM,1997,36.7,83.0,47.15227926975914,62.87,,,823290.0,1757969.0,21.0,18.2999992370605,19.5,5165324749.904784,2938.2342634624297,4230986148.7467065
Namibia,NAM,1998,35.1,64.41,47.15227926975914,88.68,,,823290.0,1809719.0,21.1000003814697,18.5,19.6000003814697,5335423259.780886,2948.2053621478726,4488393554.218709
Namibia,NAM,1999,32.5,68.21,47.15227926975914,87.43,,,823290.0,1857149.0,21.1000003814697,18.7000007629395,19.7999992370605,5515349683.5609665,2969.793852599316,4446731715.204036
Namibia,NAM,2000,27.7,80.16,47.15227926975914,84.86,29.062747932715823,16.8429927443565,823290.0,1897953.0,21.6000003814697,19.2000007629395,20.2999992370605,5707749998.065284,3007.3189368046965,5076392135.048656
Namibia,NAM,2001,24.8,82.98,47.15227926975914,86.51,36.31678719623501,13.119350611228706,823290.0,1931282.0,23.6000003814697,19.7999992370605,21.5,5775122555.898011,2990.3051734019223,5279017571.938023
Namibia,NAM,2002,23.3,82.08,47.15227926975914,84.61,37.476926588723956,12.48235572097667,823290.0,1958303.0,20.3999996185303,17.7000007629395,18.8999996185303,6051582362.177135,3090.217582354281,5637258612.773807
Namibia,NAM,2003,23.3,87.42,47.15227926975914,88.6,48.26673638262069,14.881179622477351,823290.0,1981237.0,21.6000003814697,19.2000007629395,20.2999992370605,6308129097.17565,3183.934631331663,5722179211.950049
Namibia,NAM,2004,23.5,99.54,47.15227926975914,95.25,29.719436732041952,18.573623700511487,823290.0,2003320.0,24.6000003814697,19.5,21.8999996185303,7082249743.209332,3535.25634607019,6151701212.873652
Namibia,NAM,2005,25.2,94.89,47.15227926975914,103.64,31.208450849023368,17.901126117140045,823290.0,2027026.0,21.5,19.1000003814697,20.2000007629395,7261301442.474143,3582.243859957466,6263602360.575699
Namibia,NAM,2006,27.1,105.57,47.15227926975914,101.11,25.909844333531613,16.206605233673525,823290.0,2052931.0,24.2000007629395,19.7999992370605,21.8999996185303,7774892739.253188,3787.2158096171706,6651770512.068856
Namibia,NAM,2007,29.0,107.87,47.137703603833394,102.94,23.88269026947029,15.383173990925986,823290.0,2080700.0,21.5,17.5,19.3999996185303,8192735351.624638,3937.4899560843164,7400607381.41389
Namibia,NAM,2008,31.1,105.14,47.137703603833394,91.11,22.54509783906,13.938277408625604,823290.0,2110791.0,43.2000007629395,32.4000015258789,37.5999984741211,8469361100.1644335,4012.4110346142434,8036671886.973549
Namibia,NAM,2009,33.3,104.35,47.137703603833394,92.31,24.04974385468953,14.77274070863367,823290.0,2143498.0,33.2999992370605,26.2999992370605,29.7000007629395,8377097203.230944,3908.1432328049495,7781806365.158154
Namibia,NAM,2010,34.6,111.32,47.138918242660544,91.44,25.25448631561994,14.884026654798827,823290.0,2178967.0,23.7999992370605,20.5,22.1000003814697,8902636342.778355,4085.714167666768,7649876151.941872
Namibia,NAM,2011,32.9,118.18,47.138918242660544,90.93,24.733928708669417,14.080067625467649,823290.0,2217618.0,21.7999992370605,18.0,19.7999992370605,9407930526.523813,4242.358479469329,8244572565.275345
Namibia,NAM,2012,29.3,116.96,,92.14,27.698380013243472,12.977758793364549,823290.0,2259393.0,18.7999992370605,14.6999998092651,16.7000007629395,9879870315.87425,4372.7984975939335,9093187809.314112
Namibia,NAM,2013,,,,,,,,,,,,,,
Nepal,NPL,1990,,62.85,29.041958041958043,64.65,13.23692991595286,14.82138311365267,143000.0,18111200.0,,,,4228413747.1728697,233.46955183383042,
Nepal,NPL,1991,25.4,66.4,29.02097902097902,67.75,15.747908647670252,10.147560310109274,143000.0,18569445.0,1.79999995231628,2.29999995231628,2.0,4497685494.168464,242.208934847997,
Nepal,NPL,1992,26.2,62.04,29.06293706293706,64.6,14.903071648283872,11.232515925220216,143000.0,19050879.0,1.60000002384186,2.09999990463257,1.89999997615814,4682378748.668636,245.78281919005607,
Nepal,NPL,1993,26.4,71.22,29.06293706293706,71.63,11.253561942905678,9.158206733718439,143000.0,19551500.0,1.79999995231628,2.29999995231628,2.09999990463257,4862643306.9661875,248.7094753326439,
Nepal,NPL,1994,27.1,68.05,29.06293706293706,70.16,7.080006451324286,12.263929155546489,143000.0,20065413.0,1.89999997615814,2.5,2.29999995231628,5262158212.74091,262.2501820790287,
Nepal,NPL,1995,26.8,74.93,29.06293706293706,75.76,7.808097264730388,12.204221124464471,143000.0,20587157.0,2.09999990463257,2.70000004768372,2.5,5444673639.602562,264.46942817808997,
Nepal,NPL,1996,27.1,73.96,29.06293706293706,75.3,9.764798817770657,11.42692645862415,143000.0,21115271.0,3.90000009536743,5.0,4.5,5734781323.530407,271.59401949093655,
Nepal,NPL,1997,27.0,75.73,29.097902097902097,77.85,9.957215008429237,11.774496624264728,143000.0,21647305.0,3.20000004768372,4.19999980926514,3.70000004768372,6024308211.294221,278.2936818829975,
Nepal,NPL,1998,25.9,76.18,29.132867132867133,78.84,8.169255635388605,10.187014169046424,143000.0,22175431.0,2.59999990463257,3.29999995231628,3.0,6206024811.111874,279.8603919406064,
Nepal,NPL,1999,25.2,79.69,29.18181818181818,82.04,20.986631500482844,17.060493365329304,143000.0,22690158.0,1.60000002384186,2.0,1.79999995231628,6479870202.447167,285.58065582651153,
Nepal,NPL,2000,24.3,85.05,29.47331705615626,86.27,9.91083459003866,12.610802344475456,143350.0,23184177.0,2.40000009536743,3.0,2.70000004768372,6881622154.998885,296.824086315373,
Nepal,NPL,2001,24.2,88.27,29.724450645273805,89.16,,,143350.0,23655119.0,3.29999995231628,4.19999980926514,3.79999995231628,7211923684.056802,304.8779287078117,6789363660.544393
Nepal,NPL,2002,23.5,90.25,29.71049877921172,91.17,,,143350.0,24102862.0,2.5,3.09999990463257,2.79999995231628,7220597240.913452,299.5742680231689,6811430030.064674
Nepal,NPL,2003,22.8,93.94,29.71049877921172,94.51,20.59412019612031,17.28217178972998,143350.0,24525527.0,1.89999997615814,2.40000009536743,2.09999990463257,7505452529.092567,306.0261469240831,6784984353.398267
Nepal,NPL,2004,21.8,98.42,29.71049877921172,98.27,,,143350.0,24921910.0,1.89999997615814,2.29999995231628,2.09999990463257,7856903092.798161,315.260872573497,7088783138.004472
Nepal,NPL,2005,21.8,100.26,29.71049877921172,100.33,,,143350.0,25292058.0,2.29999995231628,2.79999995231628,2.5,8130258976.029854,321.45501864774525,7381307069.01165
Nepal,NPL,2006,21.6,101.33,29.71049877921172,101.4,,,143350.0,25634043.0,2.40000009536743,2.90000009536743,2.59999990463257,8403810871.845878,327.8379018029219,7406886476.285692
Nepal,NPL,2007,21.2,99.11,29.71049877921172,100.61,,,143350.0,25950022.0,2.29999995231628,2.90000009536743,2.59999990463257,8690511945.194109,334.8942033727027,7589213980.502349
Nepal,NPL,2008,20.0,107.52,29.71049877921172,106.65,,,143350.0,26249412.0,2.40000009536743,3.0,2.70000004768372,9221036339.068153,351.2854436155809,8068649474.221118
Nepal,NPL,2009,19.1,113.02,29.71049877921172,112.21,25.1145430968645,15.369720503511447,143350.0,26544943.0,2.40000009536743,3.0,2.70000004768372,9639033175.154142,363.12126099325747,8489014519.8536415
Nepal,NPL,2010,18.2,113.57,29.71049877921172,113.44,20.20452354724599,14.153527247469585,143350.0,26846016.0,2.40000009536743,3.0,2.70000004768372,10103288981.142262,376.3422096277623,8979853969.143871
Nepal,NPL,2011,17.4,123.99,29.71049877921172,121.58,18.625300065160427,14.85130216604354,143350.0,27156367.0,2.40000009536743,3.0,2.70000004768372,10449006176.75617,384.7718723478796,9379762162.197214
Nepal,NPL,2012,16.0,135.49,,130.79,,,143350.0,27474377.0,2.40000009536743,3.0,2.70000004768372,10956041729.274544,398.7730724257931,9904916481.691086
Nepal,NPL,2013,,,,,,,,,,,,,,
Netherlands,NLD,1990,,88.21,59.41943127962085,103.06,19.945825830638377,12.606145766528476,33760.0,14951510.0,,,,437826443814.3562,29283.092063233493,362783511430.3066
Netherlands,NLD,1991,,84.71,58.975118483412324,101.64,20.2929996076184,13.178232646787166,33760.0,15069798.0,9.89999961853027,5.59999990463257,7.30000019073486,448505198229.1201,29761.858667854747,373250622263.34937
Netherlands,NLD,1992,,96.95,58.827014218009474,107.35,21.18371489684823,13.970449148711243,33760.0,15184166.0,7.80000019073486,4.09999990463257,5.59999990463257,456157041237.6263,30041.626338754875,376209008100.97406
Netherlands,NLD,1993,,96.62,58.88625592417062,107.42,21.43314754239897,14.56088872141274,33760.0,15290368.0,7.69999980926514,5.30000019073486,6.30000019073486,461893747201.9102,30208.15111852836,383328527595.7207
Netherlands,NLD,1994,,91.01,58.38270142180095,105.32,21.0899713042413,15.10737276737638,33760.0,15382838.0,8.0,6.59999990463257,7.19999980926514,475570810326.817,30915.674359101813,400277344226.0368
Netherlands,NLD,1995,,94.73,58.175355450236964,105.26,19.830027298107737,13.934417224275569,33760.0,15459006.0,8.69999980926514,6.09999990463257,7.19999980926514,490389494105.35754,31721.929217529094,418474182526.2865
Netherlands,NLD,1996,,98.76,58.67890995260664,106.47,19.015669958910244,13.589190103317577,33760.0,15530498.0,8.10000038146973,5.19999980926514,6.40000009536743,507094712232.00525,32651.542290015765,427849903309.5453
Netherlands,NLD,1997,,94.18,58.2345971563981,97.47,15.9924371233546,11.014274896924988,33760.0,15610650.0,7.09999990463257,4.30000019073486,5.5,528790479032.9802,33873.70026443359,453150259104.1384
Netherlands,NLD,1998,,80.88,58.441943127962084,99.67,17.035714125360073,11.393813662464863,33760.0,15707209.0,5.80000019073486,3.40000009536743,4.40000009536743,549537382480.227,34986.31631375294,458620676231.39014
Netherlands,NLD,1999,,100.49,58.264218009478675,105.77,17.1549934512194,11.187601071262021,33760.0,15812088.0,4.90000009536743,2.70000004768372,3.59999990463257,575279808983.7339,36382.27974595979,490285261723.099
Netherlands,NLD,2000,,100.17,57.93838862559242,102.51,12.668337059754775,8.590116395097395,33760.0,15925513.0,3.5,2.20000004768372,2.70000004768372,597951798239.0688,37546.78409662966,512140433099.94586
Netherlands,NLD,2001,,96.02,57.197867298578196,97.54,12.757866928428038,8.769304394746046,33760.0,16046180.0,2.5,1.79999995231628,2.09999990463257,609467492414.0676,37982.092461512184,516182545419.91315
Netherlands,NLD,2002,,98.84,57.73104265402843,97.41,14.043185430671487,9.756223755457327,33760.0,16148929.0,2.90000009536743,2.29999995231628,2.59999990463257,609932597124.8074,37769.228976411214,520439054409.35724
Netherlands,NLD,2003,,96.98,56.96090047393365,95.16,14.31881691052367,10.268951280552693,33760.0,16225302.0,3.79999995231628,3.40000009536743,3.59999990463257,611979555290.2554,37717.60644518391,520857011587.0504
Netherlands,NLD,2004,,106.7,57.742890995260666,99.95,13.421003155304717,9.406279720879493,33760.0,16281779.0,5.0,4.30000019073486,4.59999990463257,625666567179.0281,38427.408158471386,538133792004.2294
Netherlands,NLD,2005,,99.3,57.39632701421801,99.56,12.606519560361004,8.857574045379094,33760.0,16319868.0,5.09999990463257,4.40000009536743,4.69999980926514,638470626274.6854,39122.291079479655,536620779804.169
Netherlands,NLD,2006,,94.01,56.86018957345972,100.49,12.167697021067907,8.46085903423774,33760.0,16346101.0,4.40000009536743,3.5,3.90000009536743,660141521165.9952,40385.258916850886,570619738627.0566
Netherlands,NLD,2007,,98.54,56.70616113744076,103.38,12.520461876224989,9.133772428250076,33760.0,16381696.0,3.59999990463257,2.79999995231628,3.20000004768372,686023230363.6274,41877.42406913346,587444126444.0989
Netherlands,NLD,2008,,102.08,57.14751184834124,105.61,12.962894714026223,9.902479954289173,33760.0,16445593.0,3.0,2.5,2.79999995231628,698399492613.043,42467.27330617041,568770254639.6313
Netherlands,NLD,2009,,107.3,56.84553809664986,109.57,14.668492818595414,10.94257901610503,33730.0,16530388.0,3.5,3.40000009536743,3.40000009536743,672785156444.3119,40699.901081832555,543701236259.0781
Netherlands,NLD,2010,,104.05,56.58760747109398,112.35,13.500990494184778,9.974611255842806,33730.0,16615394.0,4.5,4.40000009536743,4.5,683063473113.4657,41110.27840287541,552289204074.243
Netherlands,NLD,2011,,111.76,56.17551141417137,114.67,15.786141263366657,12.081501741589722,33730.0,16693074.0,4.40000009536743,4.5,4.40000009536743,689515246480.6249,41305.46875192819,578736006798.3665
Netherlands,NLD,2012,,104.89,,112.56,14.684097628563672,11.747444900605064,33730.0,16754962.0,5.19999980926514,5.30000019073486,5.30000019073486,680915783713.8737,40639.64953867837,589273040238.1364
Netherlands,NLD,2013,,,,,,,,,,,,,,
New Caledonia,NCL,1990,,90.35,12.691466083150985,77.75,,,18280.0,168000.0,,,,,,
New Caledonia,NCL,1991,6.3,84.63,12.527352297592998,80.76,,,18280.0,172167.0,,,,,,
New Caledonia,NCL,1992,6.7,85.64,12.582056892778992,85.76,,,18280.0,176724.0,,,,,,
New Caledonia,NCL,1993,7.4,85.36,12.582056892778992,90.23,,,18280.0,181696.0,,,,,,
New Caledonia,NCL,1994,7.7,87.69,12.63676148796499,94.81,,,18280.0,187111.0,,,,,,
New Caledonia,NCL,1995,8.0,85.18,12.746170678336979,90.27,,,18280.0,193000.0,,,,,,
New Caledonia,NCL,1996,7.6,77.55,12.855579868708972,95.09,,,18280.0,197000.0,,,,,,
New Caledonia,NCL,1997,7.2,75.12,13.019693654266959,93.9,,,18280.0,201642.0,,,,,,
New Caledonia,NCL,1998,6.7,78.41,13.129102844638949,95.55,,,18280.0,205000.0,,,,,,
New Caledonia,NCL,1999,7.3,74.86,13.238512035010942,95.87,6.115743297691763,15.7795553813513,18280.0,209214.0,,,,,,
New Caledonia,NCL,2000,7.1,81.35,13.347921225382933,93.82,4.010140039897955,15.089761673050745,18280.0,213230.0,,,,,,
New Caledonia,NCL,2001,6.9,86.36,13.457330415754923,95.79,6.146066506859118,15.360484986480008,18280.0,217324.0,,,,,,
New Caledonia,NCL,2002,6.4,87.16,13.566739606126916,97.82,5.946829647296827,15.24382890310369,18280.0,221490.0,,,,,,
New Caledonia,NCL,2003,6.7,85.08,13.62144420131291,97.59,3.860418079042834,12.207731762768494,18280.0,225735.0,,,,,,
New Caledonia,NCL,2004,6.9,97.91,13.62144420131291,104.71,3.2230936326909356,13.626057148593013,18280.0,230068.0,,,,,,
New Caledonia,NCL,2005,6.9,101.2,13.676148796498905,99.75,3.0087459578560005,13.146722502113647,18280.0,234393.0,,,,,,
New Caledonia,NCL,2006,6.8,100.89,13.676148796498905,95.54,2.586517566349776,12.00506644982689,18280.0,238459.0,,,,,,
New Caledonia,NCL,2007,6.9,99.12,13.785557986870897,96.48,1.4952757604634281,10.610741421859501,18280.0,242400.0,,,,,,
New Caledonia,NCL,2008,7.0,103.78,13.785557986870897,100.92,1.9812398743159223,11.653757472676483,18280.0,243985.0,,,,,,
New Caledonia,NCL,2009,5.9,92.41,13.730853391684903,99.32,1.3128472866580618,12.061905356775027,18280.0,245580.0,,,,,,
New Caledonia,NCL,2010,5.1,78.8,13.730853391684903,98.89,1.726133507847257,11.032944896809303,18280.0,249992.0,,,,,,
New Caledonia,NCL,2011,5.0,74.05,13.730853391684903,98.32,1.4594671398860242,11.646513963559304,18280.0,254024.0,,,,,,
New Caledonia,NCL,2012,5.0,79.2,,100.87,1.8506229134425851,13.12173507119612,18280.0,258121.0,,,,,,
New Caledonia,NCL,2013,,,,,,,,,,,,,,
New Zealand,NZL,1990,,74.75,61.45607838669249,64.99,46.98181238926481,6.775995318208343,263310.0,3329800.0,,,,69608082006.01666,20904.583460272886,55259001397.247025
New Zealand,NZL,1991,,72.47,61.21681667995899,69.01,47.84828286622494,7.819493858076944,263310.0,3495100.0,9.69999980926514,11.3000001907349,10.6000003814697,68827316113.51314,19692.51698478245,52183096965.77311
New Zealand,NZL,1992,,77.5,60.61296570582203,70.9,49.41610167517788,7.258968768671697,263310.0,3531700.0,9.69999980926514,11.3999996185303,10.6000003814697,69462302016.03384,19668.233999499913,52830509699.568016
New Zealand,NZL,1993,,76.7,60.45725570620182,72.66,47.709949591581776,7.744928134899495,263310.0,3572200.0,8.89999961853027,10.3999996185303,9.80000019073486,73766781165.51622,20650.238274877167,56465118973.32236
New Zealand,NZL,1994,,88.15,57.40761839656678,76.09,44.834584005838266,7.506278158713631,263310.0,3620000.0,7.80000019073486,8.80000019073486,8.39999961853027,77391401624.13171,21378.840227660694,59925332005.80958
New Zealand,NZL,1995,,92.23,56.87212791006798,77.65,44.510017582033655,7.405218178498756,263310.0,3673400.0,6.5,6.40000009536743,6.5,80645240779.98947,21953.841340444676,63067431878.93226
New Zealand,NZL,1996,,94.33,56.60248376438418,79.63,46.734855178074866,7.607529456719213,263310.0,3732000.0,6.30000019073486,6.30000019073486,6.30000019073486,83344630840.28947,22332.430557419473,64316573111.983986
New Zealand,NZL,1997,,93.03,56.59868595951541,84.15,46.72039592311513,7.774827453192737,263310.0,3781300.0,6.80000019073486,6.80000019073486,6.80000019073486,85797581341.06131,22689.96941291654,67135872043.242966
New Zealand,NZL,1998,,89.97,56.59868595951541,84.85,46.533057479818666,9.204426288803012,263310.0,3815000.0,7.59999990463257,7.80000019073486,7.69999980926514,86996197609.22679,22803.721522733103,68752964025.66801
New Zealand,NZL,1999,,91.13,56.59868595951541,80.69,45.834129375866425,7.783760214157513,263310.0,3835100.0,6.69999980926514,7.30000019073486,7.0,91534945003.12962,23867.681417206753,70962594603.31938
New Zealand,NZL,2000,,98.23,58.53556644259618,86.45,45.843402241744855,7.722006954747358,263310.0,3857700.0,6.0,6.30000019073486,6.19999980926514,93734270842.281,24297.967919299324,72952874487.34718
New Zealand,NZL,2001,,92.26,58.55455546694011,90.18,49.40176954343624,8.344145458588601,263310.0,3880500.0,5.40000009536743,5.5,5.40000009536743,97230329427.88947,25056.134371315413,77397435503.99762
New Zealand,NZL,2002,,93.4,45.949641107439895,91.41,48.81866569900114,8.54987786664062,263310.0,3948500.0,5.5,5.09999990463257,5.30000019073486,102089369109.06201,25855.228342170954,81068205385.38477
New Zealand,NZL,2003,,90.44,45.03437013406251,96.23,49.42431972051324,8.15128342565325,263310.0,4027200.0,5.09999990463257,4.5,4.80000019073486,106233948605.4099,26379.10920873309,86051874450.66644
New Zealand,NZL,2004,,102.82,45.15589988986366,101.24,50.84131594524721,7.584752280612124,263310.0,4087500.0,4.5,3.59999990463257,4.0,110124583439.67397,26941.794113681703,89053465189.18977
New Zealand,NZL,2005,,100.3,44.47989062321978,98.92,52.20944764519716,7.643913424635255,263310.0,4133900.0,4.09999990463257,3.5,3.79999995231628,113834420633.80283,27536.81042932892,90442691169.9952
New Zealand,NZL,2006,,96.89,43.200030382438946,99.84,51.93882124757492,8.090738438410419,263310.0,4184600.0,4.19999980926514,3.59999990463257,3.90000009536743,115712914509.41129,27652.084908811186,90536702668.88533
New Zealand,NZL,2007,,104.57,43.625384527742966,102.64,52.40194427873791,8.574841918656741,263310.0,4228300.0,4.0,3.40000009536743,3.70000004768372,119788750985.74367,28330.2393363157,95241269991.54855
New Zealand,NZL,2008,,110.73,43.196232577570164,102.77,52.67783011110353,9.357079708756116,263310.0,4268900.0,4.19999980926514,4.09999990463257,4.19999980926514,117679138843.31761,27566.61876439308,95457044913.89638
New Zealand,NZL,2009,,112.85,43.63677794234932,103.32,55.701340937980504,10.691071962049833,263310.0,4315800.0,6.09999990463257,6.09999990463257,6.09999990463257,119443983170.22607,27675.97737852219,100408415412.85414
New Zealand,NZL,2010,,114.47,43.325357943108884,105.03,55.71414196584049,10.580994482726672,263310.0,4367800.0,6.80000019073486,6.19999980926514,6.5,119625328097.23805,27388.004967543857,99445851028.29082
New Zealand,NZL,2011,,113.67,43.184839162963804,107.56,56.048700129202444,10.766743683340465,263310.0,4405200.0,6.80000019073486,6.30000019073486,6.5,122240229866.60706,27749.07606161061,101799408940.21239
New Zealand,NZL,2012,,117.29,,114.29,56.535224587094305,10.567757167178293,263310.0,4433100.0,7.30000019073486,6.5,6.90000009536743,126156728149.31339,28457.902630058736,109066184470.17598
New Zealand,NZL,2013,,,,,,,,,,,,,,
Nicaragua,NIC,1990,,59.7,33.4469004487286,51.06,76.87902103762956,19.285893588582358,120340.0,4137788.0,,,,3878762450.07649,937.3999948949753,3336798122.3964605
Nicaragua,NIC,1991,55.1,65.41,33.73774306132624,49.26,68.91382932198903,22.747704739506084,120340.0,4237154.0,4.19999980926514,5.90000009536743,5.40000009536743,3871365168.512612,913.6711029414112,2411362634.61948
Nicaragua,NIC,1992,52.8,64.34,34.23633039720791,51.24,76.95051026465023,23.412619530361724,120340.0,4342319.0,4.19999980926514,6.5,5.80000019073486,3886288008.199275,894.9798502135092,2127101824.3599043
Nicaragua,NIC,1993,50.2,56.93,34.818015622403195,54.29,79.58580105498571,21.575685477992746,120340.0,4450371.0,4.19999980926514,5.69999980926514,5.30000019073486,3871087235.968305,869.834725232639,2364912502.983275
Nicaragua,NIC,1994,46.6,59.33,35.06730929034402,55.33,81.05716412631047,19.513209342750194,120340.0,4557125.0,2.59999990463257,2.70000004768372,2.70000004768372,4000289102.527468,877.809825828229,3336426454.739439
Nicaragua,NIC,1995,44.2,69.05,37.83446900448729,57.42,74.67717536714534,17.938393303492525,120340.0,4659458.0,3.0,3.59999990463257,3.40000009536743,4236782510.5662518,909.2865544804249,3680270303.970322
Nicaragua,NIC,1996,43.9,71.75,38.67375768655476,59.94,59.909041412905474,18.6767145155888,120340.0,4756631.0,3.40000009536743,4.69999980926514,4.30000019073486,4505575356.70097,947.2198614315405,3874157000.794257
Nicaragua,NIC,1997,42.3,72.12,39.86205750373941,59.96,69.45266449451263,14.447702210404984,120340.0,4849272.0,3.90000009536743,6.19999980926514,5.5,4684295806.482076,965.9791833665086,3976154355.959084
Nicaragua,NIC,1998,40.8,78.92,40.63486787435599,64.37,87.83212698171246,17.6402699375409,120340.0,4937320.0,5.19999980926514,5.19999980926514,5.19999980926514,4858161943.763842,983.9674041309539,4280734141.3624725
Nicaragua,NIC,1999,37.9,81.96,41.40767824497258,70.62,87.65310272140377,18.604754255186013,120340.0,5021079.0,4.30000019073486,5.80000019073486,5.30000019073486,5199980787.286426,1035.6301478798532,4333250573.97337
Nicaragua,NIC,2000,34.3,87.69,42.33006481635366,81.81,87.97502203866588,15.862813047422428,120340.0,5100920.0,3.70000004768372,7.40000009536743,6.19999980926514,5413262687.380586,1061.2326183081848,4617479682.474689
Nicaragua,NIC,2001,31.2,83.86,42.74555426292172,81.95,82.18544066283914,16.4406229796489,120340.0,5176685.0,3.90000009536743,7.09999990463257,6.0,5573540924.573199,1076.6621736831967,4755100762.537158
Nicaragua,NIC,2002,28.8,87.78,43.49343526674422,85.35,72.21413058388882,15.44910879052814,120340.0,5248577.0,4.09999990463257,6.80000019073486,5.90000009536743,5615562019.640911,1069.92086038576,4796016390.819901
Nicaragua,NIC,2003,28.7,105.96,44.04188133621406,95.53,83.34935659801549,14.593558459569305,120340.0,5317878.0,8.19999980926514,7.90000009536743,8.0,5757115340.384353,1082.5963552349926,4885030008.2127905
Nicaragua,NIC,2004,27.6,92.0,43.25245138773475,94.46,85.23033287942734,13.350605193035955,120340.0,5386299.0,6.80000019073486,6.59999990463257,6.69999980926514,6062943122.591615,1125.623201124114,5150856276.459446
Nicaragua,NIC,2005,26.8,107.43,44.04188133621406,102.13,84.79641470955002,13.21640852619163,120340.0,5455219.0,5.59999990463257,5.59999990463257,5.59999990463257,6322582497.356186,1158.9970077014664,5310534342.82829
Nicaragua,NIC,2006,25.5,100.57,43.37709822170517,103.41,85.93843997816954,11.628862495715742,120340.0,5524927.0,5.0,5.40000009536743,5.30000019073486,6585100497.853997,1191.8891413142649,5407130775.153602
